Country Name,Country Code,Series Name,Series Code,2018 [YR2018],2019 [YR2019]
Nicaragua,NIC,Domestic private health expenditure (% of current health expenditure),SH.XPD.PVTD.CH.ZS,34.67366409,36.35137177
Nicaragua,NIC,"Domestic private health expenditure per capita, PPP (current international $)",SH.XPD.PVTD.PP.CD,173.68188852,172.49423178
Nicaragua,NIC,External health expenditure (% of current health expenditure),SH.XPD.EHEX.CH.ZS,5.41873407,2.73073697
Niger,NER,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,5.28845072,5.6686306
Niger,NER,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,30.2661438,31.39763641
Niger,NER,Domestic general government health expenditure (% of GDP),SH.XPD.GHED.GD.ZS,1.76169312,2.02315378
Niger,NER,Domestic general government health expenditure per capita (current US$),SH.XPD.GHED.PC.CD,10.0822834,11.20592453
Niger,NER,Domestic private health expenditure (% of current health expenditure),SH.XPD.PVTD.CH.ZS,54.87833023,49.06088257
Niger,NER,"Domestic private health expenditure per capita, PPP (current international $)",SH.XPD.PVTD.PP.CD,35.69613206,35.56091077
Niger,NER,External health expenditure (% of current health expenditure),SH.XPD.EHEX.CH.ZS,11.80958271,15.24877357
Nigeria,NGA,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,3.09069371,3.02666044
Nigeria,NGA,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,66.5456543,71.46572876
Nigeria,NGA,Domestic general government health expenditure (% of GDP),SH.XPD.GHED.GD.ZS,0.49754339,0.48264918
Nigeria,NGA,Domestic general government health expenditure per capita (current US$),SH.XPD.GHED.PC.CD,10.71259516,11.39634837
Nigeria,NGA,Domestic private health expenditure (% of current health expenditure),SH.XPD.PVTD.CH.ZS,76.52194214,71.30365753
Nigeria,NGA,"Domestic private health expenditure per capita, PPP (current international $)",SH.XPD.PVTD.PP.CD,124.89058103,115.73473205
Nigeria,NGA,External health expenditure (% of current health expenditure),SH.XPD.EHEX.CH.ZS,7.37993956,12.74974918
North Macedonia,MKD,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,6.55475044,7.25409985
North Macedonia,MKD,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,399.09707642,436.88717651
North Macedonia,MKD,Domestic general government health expenditure (% of GDP),SH.XPD.GHED.GD.ZS,3.75730467,4.27757454
North Macedonia,MKD,Domestic general government health expenditure per capita (current US$),SH.XPD.GHED.PC.CD,228.76987145,257.6222445
North Macedonia,MKD,Domestic private health expenditure (% of current health expenditure),SH.XPD.PVTD.CH.ZS,42.67662811,41.03229523
North Macedonia,MKD,"Domestic private health expenditure per capita, PPP (current international $)",SH.XPD.PVTD.PP.CD,481.08337691,538.98270456
North Macedonia,MKD,External health expenditure (% of current health expenditure),SH.XPD.EHEX.CH.ZS,0.00151673,..
Northern Mariana Islands,MNP,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,..,..
Northern Mariana Islands,MNP,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,..,..
Northern Mariana Islands,MNP,Domestic general government health expenditure (% of GDP),SH.XPD.GHED.GD.ZS,..,..
Northern Mariana Islands,MNP,Domestic general government health expenditure per capita (current US$),SH.XPD.GHED.PC.CD,..,..
Northern Mariana Islands,MNP,Domestic private health expenditure (% of current health expenditure),SH.XPD.PVTD.CH.ZS,..,..
Northern Mariana Islands,MNP,"Domestic private health expenditure per capita, PPP (current international $)",SH.XPD.PVTD.PP.CD,..,..
Northern Mariana Islands,MNP,External health expenditure (% of current health expenditure),SH.XPD.EHEX.CH.ZS,..,..
Norway,NOR,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,10.02394581,10.52134705
Norway,NOR,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,8271.85839844,8007.39794922
Norway,NOR,Domestic general government health expenditure (% of GDP),SH.XPD.GHED.GD.ZS,8.59087181,9.02942657
Norway,NOR,Domestic general government health expenditure per capita (current US$),SH.XPD.GHED.PC.CD,7089.27213796,6871.95390738
Norway,NOR,Domestic private health expenditure (% of current health expenditure),SH.XPD.PVTD.CH.ZS,14.29650211,14.17993736
Norway,NOR,"Domestic private health expenditure per capita, PPP (current international $)",SH.XPD.PVTD.PP.CD,1002.07687728,1023.4209298
Norway,NOR,External health expenditure (% of current health expenditure),SH.XPD.EHEX.CH.ZS,0,0
Oman,OMN,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,4.10356855,4.07190228
Oman,OMN,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,677.9642334,624.7444458
Oman,OMN,Domestic general government health expenditure (% of GDP),SH.XPD.GHED.GD.ZS,3.59855247,3.51993251
Oman,OMN,Domestic general government health expenditure per capita (current US$),SH.XPD.GHED.PC.CD,594.52892239,540.05682761
Oman,OMN,Domestic private health expenditure (% of current health expenditure),SH.XPD.PVTD.CH.ZS,12.34123611,13.55556679
Oman,OMN,"Domestic private health expenditure per capita, PPP (current international $)",SH.XPD.PVTD.PP.CD,148.39141061,157.35002222
Oman,OMN,External health expenditure (% of current health expenditure),SH.XPD.EHEX.CH.ZS,0,0
Pakistan,PAK,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,3.20214486,3.37992716
Pakistan,PAK,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,42.87313461,39.49928665
Pakistan,PAK,Domestic general government health expenditure (% of GDP),SH.XPD.GHED.GD.ZS,1.14399576,1.08106327
Pakistan,PAK,Domestic general government health expenditure per capita (current US$),SH.XPD.GHED.PC.CD,15.31682317,12.63377025
Pakistan,PAK,Domestic private health expenditure (% of current health expenditure),SH.XPD.PVTD.CH.ZS,63.67477798,60.920578
Pakistan,PAK,"Domestic private health expenditure per capita, PPP (current international $)",SH.XPD.PVTD.PP.CD,98.98993514,100.85434848
Pakistan,PAK,External health expenditure (% of current health expenditure),SH.XPD.EHEX.CH.ZS,0.59929776,7.09461641
Palau,PLW,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,10.84888458,15.15048885
Palau,PLW,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,1726.66125488,2355.69580078
Palau,PLW,Domestic general government health expenditure (% of GDP),SH.XPD.GHED.GD.ZS,6.37917376,6.81600857
Palau,PLW,Domestic general government health expenditure per capita (current US$),SH.XPD.GHED.PC.CD,1015.28151002,1059.79703465
Palau,PLW,Domestic private health expenditure (% of current health expenditure),SH.XPD.PVTD.CH.ZS,38.54869461,28.65948296
Palau,PLW,"Domestic private health expenditure per capita, PPP (current international $)",SH.XPD.PVTD.PP.CD,803.64164841,831.6767399
Palau,PLW,External health expenditure (% of current health expenditure),SH.XPD.EHEX.CH.ZS,2.63835382,26.35181236
Panama,PAN,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,7.28005838,7.58405781
Panama,PAN,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,1131.66015625,1192.82080078
Panama,PAN,Domestic general government health expenditure (% of GDP),SH.XPD.GHED.GD.ZS,4.69463491,5.01409578
Panama,PAN,Domestic general government health expenditure per capita (current US$),SH.XPD.GHED.PC.CD,729.76497071,788.61705318
Panama,PAN,Domestic private health expenditure (% of current health expenditure),SH.XPD.PVTD.CH.ZS,35.42386246,33.79375458
Panama,PAN,"Domestic private health expenditure per capita, PPP (current international $)",SH.XPD.PVTD.PP.CD,817.70546804,841.78468264
Panama,PAN,External health expenditure (% of current health expenditure),SH.XPD.EHEX.CH.ZS,0.08990766,0.09262044
Papua New Guinea,PNG,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,2.26630354,2.30036092
Papua New Guinea,PNG,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,63.48856354,65.08071899
Papua New Guinea,PNG,Domestic general government health expenditure (% of GDP),SH.XPD.GHED.GD.ZS,1.58740938,1.32699835
Papua New Guinea,PNG,Domestic general government health expenditure per capita (current US$),SH.XPD.GHED.PC.CD,44.46991863,37.5428024
Papua New Guinea,PNG,Domestic private health expenditure (% of current health expenditure),SH.XPD.PVTD.CH.ZS,9.74447441,9.91931438
Papua New Guinea,PNG,"Domestic private health expenditure per capita, PPP (current international $)",SH.XPD.PVTD.PP.CD,9.4862063,10.37668215
Papua New Guinea,PNG,External health expenditure (% of current health expenditure),SH.XPD.EHEX.CH.ZS,20.21154022,32.39416504
Paraguay,PRY,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,6.71837997,7.17281008
Paraguay,PRY,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,390.04763794,388.39324951
Paraguay,PRY,Domestic general government health expenditure (% of GDP),SH.XPD.GHED.GD.ZS,3.01784396,3.29943347
Paraguay,PRY,Domestic general government health expenditure per capita (current US$),SH.XPD.GHED.PC.CD,175.20636714,178.65769145
Paraguay,PRY,Domestic private health expenditure (% of current health expenditure),SH.XPD.PVTD.CH.ZS,55.01611328,53.99055481
Paraguay,PRY,"Domestic private health expenditure per capita, PPP (current international $)",SH.XPD.PVTD.PP.CD,486.54861909,512.98776554
Paraguay,PRY,External health expenditure (% of current health expenditure),SH.XPD.EHEX.CH.ZS,0.06466379,0.01027053
Peru,PER,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,5.19757748,5.21506882
Peru,PER,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,365.86383057,370.10995483
Peru,PER,Domestic general government health expenditure (% of GDP),SH.XPD.GHED.GD.ZS,3.19640088,3.27981329
Peru,PER,Domestic general government health expenditure per capita (current US$),SH.XPD.GHED.PC.CD,224.99854838,232.76616272
Peru,PER,Domestic private health expenditure (% of current health expenditure),SH.XPD.PVTD.CH.ZS,38.30327225,36.91308594
Peru,PER,"Domestic private health expenditure per capita, PPP (current international $)",SH.XPD.PVTD.PP.CD,264.35229696,262.68290694
Peru,PER,External health expenditure (% of current health expenditure),SH.XPD.EHEX.CH.ZS,0.19882652,0.19583367
Philippines,PHL,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,3.95381904,4.07676649
Philippines,PHL,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,128.58248901,142.07876587
Philippines,PHL,Domestic general government health expenditure (% of GDP),SH.XPD.GHED.GD.ZS,1.53632784,1.65507495
Philippines,PHL,Domestic general government health expenditure per capita (current US$),SH.XPD.GHED.PC.CD,49.96304768,57.68075683
Philippines,PHL,Domestic private health expenditure (% of current health expenditure),SH.XPD.PVTD.CH.ZS,60.83168411,58.98740768
Philippines,PHL,"Domestic private health expenditure per capita, PPP (current international $)",SH.XPD.PVTD.PP.CD,209.81757606,223.70182161
Philippines,PHL,External health expenditure (% of current health expenditure),SH.XPD.EHEX.CH.ZS,0.31150675,0.4148604
Poland,POL,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,6.32764196,6.44682503
Poland,POL,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,978.73565674,1014.03820801
Poland,POL,Domestic general government health expenditure (% of GDP),SH.XPD.GHED.GD.ZS,4.49809456,4.60206556
Poland,POL,Domestic general government health expenditure per capita (current US$),SH.XPD.GHED.PC.CD,695.74820078,723.87111549
Poland,POL,Domestic private health expenditure (% of current health expenditure),SH.XPD.PVTD.CH.ZS,28.85525513,28.55985451
Poland,POL,"Domestic private health expenditure per capita, PPP (current international $)",SH.XPD.PVTD.PP.CD,583.85253678,630.18336605
Poland,POL,External health expenditure (% of current health expenditure),SH.XPD.EHEX.CH.ZS,0.05831454,0.0551683
Portugal,PRT,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,9.4126482,9.53145981
Portugal,PRT,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,2216.30664063,2221.43920898
Portugal,PRT,Domestic general government health expenditure (% of GDP),SH.XPD.GHED.GD.ZS,5.75663471,5.80534792
Portugal,PRT,Domestic general government health expenditure per capita (current US$),SH.XPD.GHED.PC.CD,1355.4599458,1353.01696565
Portugal,PRT,Domestic private health expenditure (% of current health expenditure),SH.XPD.PVTD.CH.ZS,38.77140808,39.02297974
Portugal,PRT,"Domestic private health expenditure per capita, PPP (current international $)",SH.XPD.PVTD.PP.CD,1273.90982784,1372.72783349
Portugal,PRT,External health expenditure (% of current health expenditure),SH.XPD.EHEX.CH.ZS,0.06990038,0.07012347
Puerto Rico,PRI,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,..,..
Puerto Rico,PRI,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,..,..
Puerto Rico,PRI,Domestic general government health expenditure (% of GDP),SH.XPD.GHED.GD.ZS,..,..
Puerto Rico,PRI,Domestic general government health expenditure per capita (current US$),SH.XPD.GHED.PC.CD,..,..
Puerto Rico,PRI,Domestic private health expenditure (% of current health expenditure),SH.XPD.PVTD.CH.ZS,..,..
Puerto Rico,PRI,"Domestic private health expenditure per capita, PPP (current international $)",SH.XPD.PVTD.PP.CD,..,..
Puerto Rico,PRI,External health expenditure (% of current health expenditure),SH.XPD.EHEX.CH.ZS,..,..
Qatar,QAT,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,2.62514997,2.9106288
Qatar,QAT,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,1730.18188477,1807.15393066
Qatar,QAT,Domestic general government health expenditure (% of GDP),SH.XPD.GHED.GD.ZS,1.87936616,2.11784458
Qatar,QAT,Domestic general government health expenditure per capita (current US$),SH.XPD.GHED.PC.CD,1238.65123052,1314.92916178
Qatar,QAT,Domestic private health expenditure (% of current health expenditure),SH.XPD.PVTD.CH.ZS,28.40918922,27.2375679
Qatar,QAT,"Domestic private health expenditure per capita, PPP (current international $)",SH.XPD.PVTD.PP.CD,694.96654783,745.444531
Qatar,QAT,External health expenditure (% of current health expenditure),SH.XPD.EHEX.CH.ZS,0,0
Romania,ROU,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,5.56050777,5.74447823
Romania,ROU,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,687.15411377,738.5581665
Romania,ROU,Domestic general government health expenditure (% of GDP),SH.XPD.GHED.GD.ZS,4.43120813,4.60361433
Romania,ROU,Domestic general government health expenditure per capita (current US$),SH.XPD.GHED.PC.CD,547.59798255,591.87914899
Romania,ROU,Domestic private health expenditure (% of current health expenditure),SH.XPD.PVTD.CH.ZS,20.30929184,19.86136818
Romania,ROU,"Domestic private health expenditure per capita, PPP (current international $)",SH.XPD.PVTD.PP.CD,339.69342481,378.6796885
Romania,ROU,External health expenditure (% of current health expenditure),SH.XPD.EHEX.CH.ZS,..,..
Russian Federation,RUS,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,5.35520792,5.64849138
Russian Federation,RUS,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,609.00915527,653.41723633
Russian Federation,RUS,Domestic general government health expenditure (% of GDP),SH.XPD.GHED.GD.ZS,3.18402338,3.45416021
Russian Federation,RUS,Domestic general government health expenditure per capita (current US$),SH.XPD.GHED.PC.CD,362.09600641,399.57712629
Russian Federation,RUS,Domestic private health expenditure (% of current health expenditure),SH.XPD.PVTD.CH.ZS,40.54341888,38.8480835
Russian Federation,RUS,"Domestic private health expenditure per capita, PPP (current international $)",SH.XPD.PVTD.PP.CD,636.84744547,661.98676603
Russian Federation,RUS,External health expenditure (% of current health expenditure),SH.XPD.EHEX.CH.ZS,..,0
Rwanda,RWA,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,6.6816082,6.41066742
Rwanda,RWA,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,52.29534531,51.39912415
Rwanda,RWA,Domestic general government health expenditure (% of GDP),SH.XPD.GHED.GD.ZS,2.34513021,2.56083989
Rwanda,RWA,Domestic general government health expenditure per capita (current US$),SH.XPD.GHED.PC.CD,18.35477079,20.53217344
Rwanda,RWA,Domestic private health expenditure (% of current health expenditure),SH.XPD.PVTD.CH.ZS,25.57668114,26.26396179
Rwanda,RWA,"Domestic private health expenditure per capita, PPP (current international $)",SH.XPD.PVTD.PP.CD,36.53259279,38.27681212
Rwanda,RWA,External health expenditure (% of current health expenditure),SH.XPD.EHEX.CH.ZS,39.32503128,33.78949356
Samoa,WSM,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,5.47191095,6.36309385
Samoa,WSM,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,227.31306458,271.91577148
Samoa,WSM,Domestic general government health expenditure (% of GDP),SH.XPD.GHED.GD.ZS,3.95124698,4.62225151
Samoa,WSM,Domestic general government health expenditure per capita (current US$),SH.XPD.GHED.PC.CD,164.14192379,197.52389023
Samoa,WSM,Domestic private health expenditure (% of current health expenditure),SH.XPD.PVTD.CH.ZS,12.58481026,10.82224655
Samoa,WSM,"Domestic private health expenditure per capita, PPP (current international $)",SH.XPD.PVTD.PP.CD,44.63234174,46.88115133
Samoa,WSM,External health expenditure (% of current health expenditure),SH.XPD.EHEX.CH.ZS,15.20555592,16.53618431
San Marino,SMR,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,6.91428852,6.39008522
San Marino,SMR,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,3388.47875977,3050.91821289
San Marino,SMR,Domestic general government health expenditure (% of GDP),SH.XPD.GHED.GD.ZS,5.73750877,5.2539835
San Marino,SMR,Domestic general government health expenditure per capita (current US$),SH.XPD.GHED.PC.CD,2811.77530116,2508.4916975
San Marino,SMR,Domestic private health expenditure (% of current health expenditure),SH.XPD.PVTD.CH.ZS,17.01953697,17.77912521
San Marino,SMR,"Domestic private health expenditure per capita, PPP (current international $)",SH.XPD.PVTD.PP.CD,718.48081658,721.32784242
San Marino,SMR,External health expenditure (% of current health expenditure),SH.XPD.EHEX.CH.ZS,..,..
Sao Tome and Principe,STP,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,5.84369802,5.52976227
Sao Tome and Principe,STP,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,115.01872253,108.4464035
Sao Tome and Principe,STP,Domestic general government health expenditure (% of GDP),SH.XPD.GHED.GD.ZS,2.80085683,2.615448
Sao Tome and Principe,STP,Domestic general government health expenditure per capita (current US$),SH.XPD.GHED.PC.CD,55.12792431,51.29260771
Sao Tome and Principe,STP,Domestic private health expenditure (% of current health expenditure),SH.XPD.PVTD.CH.ZS,18.12108231,19.21982384
Sao Tome and Principe,STP,"Domestic private health expenditure per capita, PPP (current international $)",SH.XPD.PVTD.PP.CD,42.92829545,43.59214664
Sao Tome and Principe,STP,External health expenditure (% of current health expenditure),SH.XPD.EHEX.CH.ZS,33.94939423,33.48252106
Saudi Arabia,SAU,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,5.74845695,5.68828773
Saudi Arabia,SAU,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,1341.51977539,1316.26025391
Saudi Arabia,SAU,Domestic general government health expenditure (% of GDP),SH.XPD.GHED.GD.ZS,4.04107857,3.93484879
Saudi Arabia,SAU,Domestic general government health expenditure per capita (current US$),SH.XPD.GHED.PC.CD,943.06827608,910.51740855
Saudi Arabia,SAU,Domestic private health expenditure (% of current health expenditure),SH.XPD.PVTD.CH.ZS,29.70150185,30.82542801
Saudi Arabia,SAU,"Domestic private health expenditure per capita, PPP (current international $)",SH.XPD.PVTD.PP.CD,832.38394267,859.89379388
Saudi Arabia,SAU,External health expenditure (% of current health expenditure),SH.XPD.EHEX.CH.ZS,0,0
Senegal,SEN,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,4.23825741,4.13226938
Senegal,SEN,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,61.79673004,59.09758377
Senegal,SEN,Domestic general government health expenditure (% of GDP),SH.XPD.GHED.GD.ZS,0.96029741,1.03445733
Senegal,SEN,Domestic general government health expenditure per capita (current US$),SH.XPD.GHED.PC.CD,14.00180207,14.79427458
Senegal,SEN,Domestic private health expenditure (% of current health expenditure),SH.XPD.PVTD.CH.ZS,55.73947906,57.03206635
Senegal,SEN,"Domestic private health expenditure per capita, PPP (current international $)",SH.XPD.PVTD.PP.CD,79.80381966,82.58469969
Senegal,SEN,External health expenditure (% of current health expenditure),SH.XPD.EHEX.CH.ZS,21.60268211,17.93429184
Serbia,SRB,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,8.5316782,8.67206478
Serbia,SRB,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,617.08654785,641.02502441
Serbia,SRB,Domestic general government health expenditure (% of GDP),SH.XPD.GHED.GD.ZS,5.06508875,5.06028032
Serbia,SRB,Domestic general government health expenditure per capita (current US$),SH.XPD.GHED.PC.CD,366.35212617,374.04771452
Serbia,SRB,Domestic private health expenditure (% of current health expenditure),SH.XPD.PVTD.CH.ZS,39.94747543,40.00689697
Serbia,SRB,"Domestic private health expenditure per capita, PPP (current international $)",SH.XPD.PVTD.PP.CD,621.87553816,674.54239606
Serbia,SRB,External health expenditure (% of current health expenditure),SH.XPD.EHEX.CH.ZS,0.68446815,1.64146388
Seychelles,SYC,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,5.26916742,5.1902914
Seychelles,SYC,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,840.28063965,839.77331543
Seychelles,SYC,Domestic general government health expenditure (% of GDP),SH.XPD.GHED.GD.ZS,3.89030385,3.7750895
Seychelles,SYC,Domestic general government health expenditure per capita (current US$),SH.XPD.GHED.PC.CD,620.39160411,610.79794304
Seychelles,SYC,Domestic private health expenditure (% of current health expenditure),SH.XPD.PVTD.CH.ZS,25.78841782,27.26632881
Seychelles,SYC,"Domestic private health expenditure per capita, PPP (current international $)",SH.XPD.PVTD.PP.CD,379.13757858,400.46621669
Seychelles,SYC,External health expenditure (% of current health expenditure),SH.XPD.EHEX.CH.ZS,0.38010526,0
Sierra Leone,SLE,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,8.28987408,8.74976635
Sierra Leone,SLE,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,44.26722717,46.15795517
Sierra Leone,SLE,Domestic general government health expenditure (% of GDP),SH.XPD.GHED.GD.ZS,0.76867908,1.22532105
Sierra Leone,SLE,Domestic general government health expenditure per capita (current US$),SH.XPD.GHED.PC.CD,4.10468102,6.46398056
Sierra Leone,SLE,Domestic private health expenditure (% of current health expenditure),SH.XPD.PVTD.CH.ZS,61.85616302,56.01371002
Sierra Leone,SLE,"Domestic private health expenditure per capita, PPP (current international $)",SH.XPD.PVTD.PP.CD,87.3680026,87.94059046
Sierra Leone,SLE,External health expenditure (% of current health expenditure),SH.XPD.EHEX.CH.ZS,28.87133408,29.98224449
Singapore,SGP,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,4.08520222,4.08152914
Singapore,SGP,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,2667.67480469,2632.71386719
Singapore,SGP,Domestic general government health expenditure (% of GDP),SH.XPD.GHED.GD.ZS,2.04291058,2.04900908
Singapore,SGP,Domestic general government health expenditure per capita (current US$),SH.XPD.GHED.PC.CD,1334.03955415,1321.67493268
Singapore,SGP,Domestic private health expenditure (% of current health expenditure),SH.XPD.PVTD.CH.ZS,49.9924202,49.79800415
Singapore,SGP,"Domestic private health expenditure per capita, PPP (current international $)",SH.XPD.PVTD.PP.CD,2017.49785011,2042.85033128
Singapore,SGP,External health expenditure (% of current health expenditure),SH.XPD.EHEX.CH.ZS,0,0
Sint Maarten (Dutch part),SXM,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,..,..
Sint Maarten (Dutch part),SXM,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,..,..
Sint Maarten (Dutch part),SXM,Domestic general government health expenditure (% of GDP),SH.XPD.GHED.GD.ZS,..,..
Sint Maarten (Dutch part),SXM,Domestic general government health expenditure per capita (current US$),SH.XPD.GHED.PC.CD,..,..
Sint Maarten (Dutch part),SXM,Domestic private health expenditure (% of current health expenditure),SH.XPD.PVTD.CH.ZS,..,..
Sint Maarten (Dutch part),SXM,"Domestic private health expenditure per capita, PPP (current international $)",SH.XPD.PVTD.PP.CD,..,..
Sint Maarten (Dutch part),SXM,External health expenditure (% of current health expenditure),SH.XPD.EHEX.CH.ZS,..,..
Slovak Republic,SVK,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,6.70504332,6.9586463
Slovak Republic,SVK,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,1299.91137695,1342.0748291
Slovak Republic,SVK,Domestic general government health expenditure (% of GDP),SH.XPD.GHED.GD.ZS,5.3113966,5.48452091
Slovak Republic,SVK,Domestic general government health expenditure per capita (current US$),SH.XPD.GHED.PC.CD,1029.72409649,1057.76859987
Slovak Republic,SVK,Domestic private health expenditure (% of current health expenditure),SH.XPD.PVTD.CH.ZS,20.78567886,21.18335342
Slovak Republic,SVK,"Domestic private health expenditure per capita, PPP (current international $)",SH.XPD.PVTD.PP.CD,439.3805253,480.2409589
Slovak Republic,SVK,External health expenditure (% of current health expenditure),SH.XPD.EHEX.CH.ZS,..,..
Slovenia,SVN,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,8.27940369,8.52386475
Slovenia,SVN,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,2169.57910156,2219.10058594
Slovenia,SVN,Domestic general government health expenditure (% of GDP),SH.XPD.GHED.GD.ZS,5.9950242,6.16875267
Slovenia,SVN,Domestic general government health expenditure per capita (current US$),SH.XPD.GHED.PC.CD,1570.96801597,1605.97136341
Slovenia,SVN,Domestic private health expenditure (% of current health expenditure),SH.XPD.PVTD.CH.ZS,27.59111595,27.62962532
Slovenia,SVN,"Domestic private health expenditure per capita, PPP (current international $)",SH.XPD.PVTD.PP.CD,920.14842401,1002.68315248
Slovenia,SVN,External health expenditure (% of current health expenditure),SH.XPD.EHEX.CH.ZS,..,..
Solomon Islands,SLB,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,3.99611521,4.77362394
Solomon Islands,SLB,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,96.3806076,111.90448761
Solomon Islands,SLB,Domestic general government health expenditure (% of GDP),SH.XPD.GHED.GD.ZS,3.11271596,3.56772232
Solomon Islands,SLB,Domestic general government health expenditure per capita (current US$),SH.XPD.GHED.PC.CD,75.07428537,83.63543614
Solomon Islands,SLB,Domestic private health expenditure (% of current health expenditure),SH.XPD.PVTD.CH.ZS,3.58503318,3.43970704
Solomon Islands,SLB,"Domestic private health expenditure per capita, PPP (current international $)",SH.XPD.PVTD.PP.CD,3.9137889,4.50920338
Solomon Islands,SLB,External health expenditure (% of current health expenditure),SH.XPD.EHEX.CH.ZS,18.52140999,21.82205772
Somalia,SOM,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,..,..
Somalia,SOM,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,..,..
Somalia,SOM,Domestic general government health expenditure (% of GDP),SH.XPD.GHED.GD.ZS,..,..
Somalia,SOM,Domestic general government health expenditure per capita (current US$),SH.XPD.GHED.PC.CD,..,..
Somalia,SOM,Domestic private health expenditure (% of current health expenditure),SH.XPD.PVTD.CH.ZS,..,..
Somalia,SOM,"Domestic private health expenditure per capita, PPP (current international $)",SH.XPD.PVTD.PP.CD,..,..
Somalia,SOM,External health expenditure (% of current health expenditure),SH.XPD.EHEX.CH.ZS,..,..
South Africa,ZAF,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,8.85829735,9.10935497
South Africa,ZAF,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,564.5032959,546.68841553
